Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
7	c13	combined	Drop	0	0	0	0
7	c14	combined	Drop	0	0	0	0
7	c15	combined	Drop	0	0	0	0
7	c16	combined	Drop	0	0	0	0
7	c17	combined	Drop	0	0	0	0
7	c18	combined	Drop	0	0	0	0
7	n1	combined	Drop	0	0	0	0
7	n2	combined	Drop	0	0	0	0
7	n3	combined	Drop	0	0	0	0
7	n4	combined	Drop	0	0	0	0
7	n5	combined	Drop	0	0	0	0
7	n6	combined	Drop	0	0	0	0
7	n7	combined	Drop	0	0	0	0
7	n8	combined	Drop	0	0	0	0
7	n9	combined	Drop	0	0	0	0
7	p1	combined	Drop	318	334	324	339.698
7	p2	combined	Drop	167	175	168	176.132
7	p3	combined	Drop	111	117	117	122.687
7	p4	combined	Drop	72	75	72	75.4893
8	c1	combined	Drop	0	0	0	0
8	c2	combined	Drop	0	0	0	0
8	c3	combined	Drop	0	0	0	0
8	c4	combined	Drop	0	0	0	0
8	c5	combined	Drop	0	0	0	0
8	c6	combined	Drop	0	0	0	0
8	c7	combined	Drop	0	0	0	0
8	c8	combined	Drop	0	0	0	0
8	c9	combined	Drop	0	0	0	0
8	c10	combined	Drop	0	0	0	0
8	c11	combined	Drop	0	0	0	0
8	c12	combined	Drop	0	0	0	0
8	c13	combined	Drop	0	0	0	0
8	c14	combined	Drop	0	0	0	0
8	c15	combined	Drop	0	0	0	0
8	c16	combined	Drop	0	0	0	0
8	c17	combined	Drop	0	0	0	0
8	c18	combined	Drop	0	0	0	0
8	n1	combined	Drop	0	0	0	0
8	n2	combined	Drop	0	0	0	0
8	n3	combined	Drop	0	0	0	0
8	n4	combined	Drop	0	0	0	0
8	n5	combined	Drop	0	0	0	0
8	n6	combined	Drop	0	0	0	0
8	n7	combined	Drop	0	0	0	0
8	n8	combined	Drop	0	0	0	0
8	n9	combined	Drop	0	0	0	0
8	p1	combined	Drop	298	313	294	308.265
8	p2	combined	Drop	151	158	147	154.121
8	p3	combined	Drop	123	129	127	133.165
8	p4	combined	Drop	84	87	87	91.2119
9	c1	combined	Drop	0	0	0	0
9	c2	combined	Drop	0	0	0	0
9	c3	combined	Drop	0	0	0	0
9	c4	combined	Drop	0	0	0	0
9	c5	combined	Drop	0	0	0	0
9	c6	combined	Drop	0	0	0	0
9	c7	combined	Drop	0	0	0	0
9	c8	combined	Drop	0	0	0	0
9	c9	combined	Drop	0	0	0	0
9	c10	combined	Drop	0	0	0	0
9	c11	combined	Drop	0	0	0	0
9	c12	combined	Drop	0	0	0	0
9	c13	combined	Drop	0	0	0	0
9	c14	combined	Drop	0	0	0	0
9	c15	combined	Drop	0	0	0	0
9	c16	combined	Drop	0	0	0	0
9	c17	combined	Drop	0	0	0	0
9	c18	combined	Drop	0	0	0	0
9	n1	combined	Drop	0	0	0	0
9	n2	combined	Drop	0	0	0	0
9	n3	combined	Drop	0	0	0	0
9	n4	combined	Drop	0	0	0	0
9	n5	combined	Drop	0	0	0	0
9	n6	combined	Drop	0	0	0	0
9	n7	combined	Drop	0	0	0	0
9	n8	combined	Drop	0	0	0	0
9	n9	combined	Drop	0	0	0	0
9	p1	combined	Drop	298	312	298	312.453
9	p2	combined	Drop	169	177	174	182.446
9	p3	combined	Drop	115	120	113	118.486
9	p4	combined	Drop	82	86	82	85.9736
10	c1	combined	Drop	0	0	0	0
10	c2	combined	Drop	0	0	0	0
10	c3	combined	Drop	0	0	0	0
10	c4	combined	Drop	0	0	0	0
10	c5	combined	Drop	0	0	0	0
10	c6	combined	Drop	0	0	0	0
10	c7	combined	Drop	0	0	0	0
10	c8	combined	Drop	0	0	0	0
10	c9	combined	Drop	0	0	0	0
10	c10	combined	Drop	0	0	0	0
10	c11	combined	Drop	0	0	0	0
10	c12	combined	Drop	0	0	0	0
10	c13	combined	Drop	0	0	0	0
10	c14	combined	Drop	0	0	0	0
10	c15	combined	Drop	0	0	0	0
10	c16	combined	Drop	0	0	0	0
10	c17	combined	Drop	0	0	0	0
10	c18	combined	Drop	0	0	0	0
10	n1	combined	Drop	0	0	0	0
10	n2	combined	Drop	0	0	0	0
10	n3	combined	Drop	0	0	0	0
10	n4	combined	Drop	0	0	0	0
10	n5	combined	Drop	0	0	0	0
10	n6	combined	Drop	0	0	0	0
10	n7	combined	Drop	0	0	0	0
10	n8	combined	Drop	0	0	0	0
10	n9	combined	Drop	0	0	0	0
10	p1	combined	Drop	286	300	284	297.78
10	p2	combined	Drop	165	173	165	173.021
10	p3	combined	Drop	129	135	133	139.463
10	p4	combined	Drop	84	88	85	89.1104
11	c1	combined	Drop	0	0	0	0
11	c2	combined	Drop	0	0	0	0
11	c3	combined	Drop	0	0	0	0
11	c4	combined	Drop	0	0	0	0
11	c5	combined	Drop	0	0	0	0
11	c6	combined	Drop	0	0	0	0
11	c7	combined	Drop	0	0	0	0
11	c8	combined	Drop	0	0	0	0
11	c9	combined	Drop	0	0	0	0
11	c10	combined	Drop	0	0	0	0
11	c11	combined	Drop	0	0	0	0
11	c12	combined	Drop	0	0	0	0
11	c13	combined	Drop	0	0	0	0
11	c14	combined	Drop	0	0	0	0
11	c15	combined	Drop	0	0	0	0
11	c16	combined	Drop	0	0	0	0
11	c17	combined	Drop	0	0	0	0
11	c18	combined	Drop	0	0	0	0
11	n1	combined	Drop	0	0	0	0
11	n2	combined	Drop	0	0	0	0
11	n3	combined	Drop	0	0	0	0
11	n4	combined	Drop	0	0	0	0
11	n5	combined	Drop	0	0	0	0
11	n6	combined	Drop	0	0	0	0
11	n7	combined	Drop	0	0	0	0
11	n8	combined	Drop	0	0	0	0
11	n9	combined	Drop	0	0	0	0
11	p1	combined	Drop	299	314	303	317.702
11	p2	combined	Drop	172	180	174	182.459
11	p3	combined	Drop	124	130	123	128.975
11	p4	combined	Drop	80	83	79	82.8213
12	c1	combined	Drop	0	0	0	0
12	c2	combined	Drop	0	0	0	0
12	c3	combined	Drop	0	0	0	0
12	c4	combined	Drop	0	0	0	0
12	c5	combined	Drop	0	0	0	0
12	c6	combined	Drop	0	0	0	0
12	c7	combined	Drop	0	0	0	0
12	c8	combined	Drop	0	0	0	0
12	c9	combined	Drop	0	0	0	0
12	c10	combined	Drop	0	0	0	0
12	c11	combined	Drop	0	0	0	0
12	c12	combined	Drop	0	0	0	0
12	c13	combined	Drop	0	0	0	0
12	c14	combined	Drop	0	0	0	0
12	c15	combined	Drop	0	0	0	0
12	c16	combined	Drop	0	0	0	0
12	c17	combined	Drop	0	0	0	0
12	c18	combined	Drop	0	0	0	0
12	n1	combined	Drop	0	0	0	0
12	n2	combined	Drop	0	0	0	0
12	n3	combined	Drop	0	0	0	0
12	n4	combined	Drop	0	0	0	0
12	n5	combined	Drop	0	0	0	0
12	n6	combined	Drop	0	0	0	0
12	n7	combined	Drop	0	0	0	0
12	n8	combined	Drop	0	0	0	0
12	n9	combined	Drop	0	0	0	0
12	p1	combined	Drop	293	307	292	306.176
12	p2	combined	Drop	173	181	174	182.456
12	p3	combined	Drop	125	131	126	132.119
12	p4	combined	Drop	81	85	82	85.9766
13	c1	combined	Drop	0	0	0	0
13	c2	combined	Drop	0	0	0	0
13	c3	combined	Drop	0	0	0	0
13	c4	combined	Drop	0	0	0	0
13	c5	combined	Drop	0	0	0	0
13	c6	combined	Drop	0	0	0	0
13	c7	combined	Drop	0	0	0	0
13	c8	combined	Drop	0	0	0	0
13	c9	combined	Drop	0	0	0	0
13	c10	combined	Drop	0	0	0	0
13	c11	combined	Drop	0	0	0	0
13	c12	combined	Drop	0	0	0	0
13	c13	combined	Drop	0	0	0	0
13	c14	combined	Drop	0	0	0	0
13	c15	combined	Drop	0	0	0	0
13	c16	combined	Drop	0	0	0	0
13	c17	combined	Drop	0	0	0	0
13	c18	combined	Drop	0	0	0	0
13	n1	combined	Drop	0	0	0	0
13	n2	combined	Drop	0	0	0	0
13	n3	combined	Drop	0	0	0	0
13	n4	combined	Drop	0	0	0	0
13	n5	combined	Drop	0	0	0	0
13	n6	combined	Drop	0	0	0	0
13	n7	combined	Drop	0	0	0	0
13	n8	combined	Drop	0	0	0	0
13	n9	combined	Drop	0	0	0	0
13	p1	combined	Drop	289	303	289	303.016
13	p2	combined	Drop	174	182	175	183.499
13	p3	combined	Drop	124	130	124	130.021
13	p4	combined	Drop	70	74	68	71.2949
14	c1	combined	Drop	0	0	0	0
14	c2	combined	Drop	0	0	0	0
14	c3	combined	Drop	0	0	0	0
14	c4	combined	Drop	0	0	0	0
14	c5	combined	Drop	0	0	0	0
14	c6	combined	Drop	0	0	0	0
14	c7	combined	Drop	0	0	0	0
14	c8	combined	Drop	0	0	0	0
14	c9	combined	Drop	0	0	0	0
14	c10	combined	Drop	0	0	0	0
14	c11	combined	Drop	0	0	0	0
14	c12	combined	Drop	0	0	0	0
14	c13	combined	Drop	0	0	0	0
14	c14	combined	Drop	0	0	0	0
14	c15	combined	Drop	0	0	0	0
14	c16	combined	Drop	0	0	0	0
14	c17	combined	Drop	0	0	0	0
14	c18	combined	Drop	0	0	0	0
14	n1	combined	Drop	0	0	0	0
14	n2	combined	Drop	0	0	0	0
14	n3	combined	Drop	0	0	0	0
14	n4	combined	Drop	0	0	0	0
14	n5	combined	Drop	0	0	0	0
14	n6	combined	Drop	0	0	0	0
14	n7	combined	Drop	0	0	0	0
14	n8	combined	Drop	0	0	0	0
14	n9	combined	Drop	0	0	0	0
14	p1	combined	Drop	290	304	291	305.12
14	p2	combined	Drop	169	177	168	176.161
14	p3	combined	Drop	122	128	122	127.924
14	p4	combined	Drop	87	91	92	96.4551
15	c1	combined	Drop	0	0	0	0
15	c2	combined	Drop	0	0	0	0
15	c3	combined	Drop	0	0	0	0
15	c4	combined	Drop	0	0	0	0
15	c5	combined	Drop	0	0	0	0
15	c6	combined	Drop	0	0	0	0
15	c7	combined	Drop	0	0	0	0
15	c8	combined	Drop	0	0	0	0
15	c9	combined	Drop	0	0	0	0
15	c10	combined	Drop	0	0	0	0
15	c11	combined	Drop	0	0	0	0
15	c12	combined	Drop	0	0	0	0
15	c13	combined	Drop	0	0	0	0
15	c14	combined	Drop	0	0	0	0
15	c15	combined	Drop	0	0	0	0
15	c16	combined	Drop	0	0	0	0
15	c17	combined	Drop	0	0	0	0
15	c18	combined	Drop	0	0	0	0
15	n1	combined	Drop	0	0	0	0
15	n2	combined	Drop	0	0	0	0
15	n3	combined	Drop	0	0	0	0
15	n4	combined	Drop	0	0	0	0
15	n5	combined	Drop	0	0	0	0
15	n6	combined	Drop	0	0	0	0
15	n7	combined	Drop	0	0	0	0
15	n8	combined	Drop	0	0	0	0
15	n9	combined	Drop	0	0	0	0
15	p1	combined	Drop	299	314	302	316.655
15	p2	combined	Drop	164	172	163	170.917
15	p3	combined	Drop	115	121	114	119.538
15	p4	combined	Drop	88	92	89	93.3154
16	c1	combined	Drop	0	0	0	0
16	c2	combined	Drop	0	0	0	0
16	c3	combined	Drop	0	0	0	0
16	c4	combined	Drop	0	0	0	0
16	c5	combined	Drop	0	0	0	0
16	c6	combined	Drop	0	0	0	0
16	c7	combined	Drop	0	0	0	0
16	c8	combined	Drop	0	0	0	0
16	c9	combined	Drop	0	0	0	0
16	c10	combined	Drop	0	0	0	0
16	c11	combined	Drop	0	0	0	0
16	c12	combined	Drop	0	0	0	0
16	c13	combined	Drop	0	0	0	0
16	c14	combined	Drop	0	0	0	0
16	c15	combined	Drop	0	0	0	0
16	c16	combined	Drop	0	0	0	0
16	c17	combined	Drop	0	0	0	0
16	c18	combined	Drop	0	0	0	0
16	n1	combined	Drop	0	0	0	0
16	n2	combined	Drop	0	0	0	0
16	n3	combined	Drop	0	0	0	0
16	n4	combined	Drop	0	0	0	0
16	n5	combined	Drop	0	0	0	0
16	n6	combined	Drop	0	0	0	0
16	n7	combined	Drop	0	0	0	0
16	n8	combined	Drop	0	0	0	0
16	n9	combined	Drop	0	0	0	0
16	p1	combined	Drop	300	315	301	315.598
16	p2	combined	Drop	155	162	153	160.429
16	p3	combined	Drop	127	134	131	137.359
16	p4	combined	Drop	88	93	89	93.3135
17	c1	combined	Drop	0	0	0	0
17	c2	combined	Drop	0	0	0	0
17	c3	combined	Drop	0	0	0	0
17	c4	combined	Drop	0	0	0	0
17	c5	combined	Drop	0	0	0	0
17	c6	combined	Drop	0	0	0	0
17	c7	combined	Drop	0	0	0	0
17	c8	combined	Drop	0	0	0	0
17	c9	combined	Drop	0	0	0	0
17	c10	combined	Drop	0	0	0	0
17	c11	combined	Drop	0	0	0	0
17	c12	combined	Drop	0	0	0	0
17	c13	combined	Drop	0	0	0	0
17	c14	combined	Drop	0	0	0	0
17	c15	combined	Drop	0	0	0	0
17	c16	combined	Drop	0	0	0	0
17	c17	combined	Drop	0	0	0	0
17	c18	combined	Drop	0	0	0	0
17	n1	combined	Drop	0	0	0	0
17	n2	combined	Drop	0	0	0	0
17	n3	combined	Drop	0	0	0	0
17	n4	combined	Drop	0	0	0	0
17	n5	combined	Drop	0	0	0	0
17	n6	combined	Drop	0	0	0	0
17	n7	combined	Drop	0	0	0	0
17	n8	combined	Drop	0	0	0	0
17	n9	combined	Drop	0	0	0	0
17	p1	combined	Drop	290	304	288	301.981
17	p2	combined	Drop	146	153	144	151
17	p3	combined	Drop	123	129	123	128.972
17	p4	combined	Drop	91	95	92	96.459
18	c1	combined	Drop	0	0	0	0
18	c2	combined	Drop	0	0	0	0
18	c3	combined	Drop	0	0	0	0
18	c4	combined	Drop	0	0	0	0
18	c5	combined	Drop	0	0	0	0
18	c6	combined	Drop	0	0	0	0
18	c7	combined	Drop	0	0	0	0
18	c8	combined	Drop	0	0	0	0
18	c9	combined	Drop	0	0	0	0
18	c10	combined	Drop	0	0	0	0
18	c11	combined	Drop	0	0	0	0
18	c12	combined	Drop	0	0	0	0
18	c13	combined	Drop	0	0	0	0
18	c14	combined	Drop	0	0	0	0
18	c15	combined	Drop	0	0	0	0
18	c16	combined	Drop	0	0	0	0
18	c17	combined	Drop	0	0	0	0
18	c18	combined	Drop	0	0	0	0
18	n1	combined	Drop	0	0	0	0
18	n2	combined	Drop	0	0	0	0
18	n3	combined	Drop	0	0	0	0
18	n4	combined	Drop	0	0	0	0
18	n5	combined	Drop	0	0	0	0
18	n6	combined	Drop	0	0	0	0
18	n7	combined	Drop	0	0	0	0
18	n8	combined	Drop	0	0	0	0
18	n9	combined	Drop	0	0	0	0
18	p1	combined	Drop	291	305	292	306.174
18	p2	combined	Drop	155	163	158	165.678
18	p3	combined	Drop	127	134	129	135.264
18	p4	combined	Drop	78	81	75	78.6348
19	c1	combined	Drop	0	0	0	0
19	c2	combined	Drop	0	0	0	0
19	c3	combined	Drop	0	0	0	0
19	c4	combined	Drop	0	0	0	0
19	c5	combined	Drop	0	0	0	0
19	c6	combined	Drop	0	0	0	0
19	c7	combined	Drop	0	0	0	0
19	c8	combined	Drop	0	0	0	0
19	c9	combined	Drop	0	0	0	0
19	c10	combined	Drop	0	0	0	0
19	c11	combined	Drop	0	0	0	0
19	c12	combined	Drop	0	0	0	0
19	c13	combined	Drop	0	0	0	0
19	c14	combined	Drop	0	0	0	0
19	c15	combined	Drop	0	0	0	0
19	c16	combined	Drop	0	0	0	0
19	c17	combined	Drop	0	0	0	0
19	c18	combined	Drop	0	0	0	0
19	n1	combined	Drop	0	0	0	0
19	n2	combined	Drop	0	0	0	0
19	n3	combined	Drop	0	0	0	0
19	n4	combined	Drop	0	0	0	0
19	n5	combined	Drop	0	0	0	0
19	n6	combined	Drop	0	0	0	0
19	n7	combined	Drop	0	0	0	0
19	n8	combined	Drop	0	0	0	0
19	n9	combined	Drop	0	0	0	0
19	p1	combined	Drop	286	300	285	298.819
19	p2	combined	Drop	162	170	164	171.962
19	p3	combined	Drop	134	140	136	142.599
19	p4	combined	Drop	82	85	83	87.0225
20	c1	combined	Drop	0	0	0	0
20	c2	combined	Drop	0	0	0	0
20	c3	combined	Drop	0	0	0	0
20	c4	combined	Drop	0	0	0	0
20	c5	combined	Drop	0	0	0	0
20	c6	combined	Drop	0	0	0	0
20	c7	combined	Drop	0	0	0	0
20	c8	combined	Drop	0	0	0	0
20	c9	combined	Drop	0	0	0	0
20	c10	combined	Drop	0	0	0	0
20	c11	combined	Drop	0	0	0	0
20	c12	combined	Drop	0	0	0	0
20	c13	combined	Drop	0	0	0	0
20	c14	combined	Drop	0	0	0	0
20	c15	combined	Drop	0	0	0	0
20	c16	combined	Drop	0	0	0	0
20	c17	combined	Drop	0	0	0	0
20	c18	combined	Drop	0	0	0	0
20	n1	combined	Drop	0	0	0	0
20	n2	combined	Drop	0	0	0	0
20	n3	combined	Drop	0	0	0	0
20	n4	combined	Drop	0	0	0	0
20	n5	combined	Drop	0	0	0	0
20	n6	combined	Drop	0	0	0	0
20	n7	combined	Drop	0	0	0	0
20	n8	combined	Drop	0	0	0	0
20	n9	combined	Drop	0	0	0	0
20	p1	combined	Drop	294	309	297	311.409
20	p2	combined	Drop	157	164	156	163.574
20	p3	combined	Drop	135	142	136	142.605
20	p4	combined	Drop	82	85	82	85.9756
21	c1	combined	Drop	0	0	0	0
21	c2	combined	Drop	0	0	0	0
21	c3	combined	Drop	0	0	0	0
21	c4	combined	Drop	0	0	0	0
21	c5	combined	Drop	0	0	0	0
21	c6	combined	Drop	0	0	0	0
21	c7	combined	Drop	0	0	0	0
21	c8	combined	Drop	0	0	0	0
21	c9	combined	Drop	0	0	0	0
21	c10	combined	Drop	0	0	0	0
21	c11	combined	Drop	0	0	0	0
21	c12	combined	Drop	0	0	0	0
21	c13	combined	Drop	0	0	0	0
21	c14	combined	Drop	0	0	0	0
21	c15	combined	Drop	0	0	0	0
21	c16	combined	Drop	0	0	0	0
21	c17	combined	Drop	0	0	0	0
21	c18	combined	Drop	0	0	0	0
21	n1	combined	Drop	0	0	0	0
21	n2	combined	Drop	0	0	0	0
21	n3	combined	Drop	0	0	0	0
21	n4	combined	Drop	0	0	0	0
21	n5	combined	Drop	0	0	0	0
21	n6	combined	Drop	0	0	0	0
21	n7	combined	Drop	0	0	0	0
21	n8	combined	Drop	0	0	0	0
21	n9	combined	Drop	0	0	0	0
21	p1	combined	Drop	295	310	296	310.355
21	p2	combined	Drop	161	168	162	169.873
21	p3	combined	Drop	126	132	124	130.021
21	p4	combined	Drop	84	88	85	89.1182
22	c1	combined	Drop	0	0	0	0
22	c2	combined	Drop	0	0	0	0
22	c3	combined	Drop	0	0	0	0
22	c4	combined	Drop	0	0	0	0
22	c5	combined	Drop	0	0	0	0
22	c6	combined	Drop	0	0	0	0
22	c7	combined	Drop	0	0	0	0
22	c8	combined	Drop	0	0	0	0
22	c9	combined	Drop	0	0	0	0
22	c10	combined	Drop	0	0	0	0
22	c11	combined	Drop	0	0	0	0
22	c12	combined	Drop	0	0	0	0
22	c13	combined	Drop	0	0	0	0
22	c14	combined	Drop	0	0	0	0
22	c15	combined	Drop	0	0	0	0
22	c16	combined	Drop	0	0	0	0
22	c17	combined	Drop	0	0	0	0
22	c18	combined	Drop	0	0	0	0
22	n1	combined	Drop	0	0	0	0
22	n2	combined	Drop	0	0	0	0
22	n3	combined	Drop	0	0	0	0
22	n4	combined	Drop	0	0	0	0
22	n5	combined	Drop	0	0	0	0
22	n6	combined	Drop	0	0	0	0
22	n7	combined	Drop	0	0	0	0
22	n8	combined	Drop	0	0	0	0
22	n9	combined	Drop	0	0	0	0
22	p1	combined	Drop	297	311	298	312.459
22	p2	combined	Drop	170	178	173	181.402
22	p3	combined	Drop	123	129	123	128.976
22	p4	combined	Drop	84	88	84	88.0781
23	c1	combined	Drop	0	0	0	0
23	c2	combined	Drop	0	0	0	0
23	c3	combined	Drop	0	0	0	0
23	c4	combined	Drop	0	0	0	0
23	c5	combined	Drop	0	0	0	0
